step,train/agent,train/agent_acc_masked,train/code_perplexity,train/goal,train/goal_acc_masked,train/jepa,train/mean_mask_fraction,train/num_active_codes,train/sigreg,train/total,train/wall,train/wall_acc_masked,val/agent,val/agent_acc_masked,val/code_perplexity,val/goal,val/goal_acc_masked,val/jepa,val/mean_mask_fraction,val/num_active_codes,val/sigreg,val/total,val/wall,val/wall_acc_masked
2500.0,3.8881537914276123,0.0476190485060215,3.798823118209839,3.8119006156921387,0.03333333507180214,0.006448210217058659,0.17709875106811523,4.0,0.28006476163864136,1.9983420372009277,0.3958699107170105,0.8548681735992432,3.7767298966646194,0.029149730456992984,4.028849348425865,3.8564258217811584,0.01698501198552549,0.006295966275501996,0.17852313816547394,4.375,0.28627704083919525,1.9785102754831314,0.3883277550339699,0.8547554314136505
2750.0,3.718953847885132,0.0,5.289240837097168,3.764935255050659,0.0,0.006059633102267981,0.17270709574222565,6.0,0.2925916910171509,1.9883228540420532,0.426967054605484,0.8340471386909485,3.8605464845895767,0.024243600433692336,5.968985706567764,3.7938054352998734,0.023066351772285998,0.00598463456844911,0.17972506303340197,5.9375,0.2829635161906481,1.9863713011145592,0.39292358234524727,0.8528922908008099
3000.0,4.06379508972168,0.0,5.023799896240234,3.9525701999664307,0.0,0.005599929019808769,0.1875,6.0,0.28090518712997437,2.06131911277771,0.3962652087211609,0.8508382439613342,3.8417750149965286,0.03147321427240968,4.741852730512619,3.849567249417305,0.027227195794694126,0.006577318854397163,0.1803173553198576,5.5,0.2801058869808912,1.9936851561069489,0.39281817711889744,0.852285161614418
3250.0,3.575897216796875,0.0625,6.0952606201171875,3.7484707832336426,0.10000000149011612,0.005518028046935797,0.18088942766189575,7.0,0.27692312002182007,1.901163101196289,0.3753868043422699,0.861998438835144,3.789291188120842,0.05571972648613155,5.519156873226166,3.811488524079323,0.035751185030676425,0.005378508532885462,0.17880339454859495,6.8125,0.2840853575617075,1.97306577116251,0.3907142411917448,0.8536798395216465
3500.0,3.79902720451355,0.0,5.8133087158203125,3.7653579711914062,0.0,0.004788339603692293,0.1779770702123642,7.0,0.2886698842048645,1.9610800743103027,0.3856807351112366,0.8568831086158752,3.7707908004522324,0.03764419676735997,6.080492198467255,3.772721514105797,0.02125793369486928,0.004949793656123802,0.17794529255479574,6.875,0.28005698695778847,1.95605056732893,0.38638691790401936,0.8565212227404118
3750.0,3.5739870071411133,0.09090909361839294,5.851715087890625,3.8059844970703125,0.0,0.00479971244931221,0.18093565106391907,6.0,0.28273558616638184,1.8986659049987793,0.3613247573375702,0.869953989982605,3.7890768945217133,0.045709673315286636,4.908823579549789,3.839402884244919,0.023058565566316247,0.004884002293692902,0.17754946649074554,5.125,0.28370226360857487,1.982567347586155,0.39524693600833416,0.8517264872789383
4000.0,3.8275368213653564,0.13636364042758942,6.560219764709473,3.6748228073120117,0.06060606241226196,0.004576023668050766,0.1732618361711502,7.0,0.2764694392681122,1.9531056880950928,0.3927638828754425,0.8561899662017822,3.8485029190778732,0.023529158672317863,6.437147259712219,3.788846343755722,0.022560206009075046,0.0047219645930454135,0.17765347845852375,6.9375,0.28004141338169575,1.978385217487812,0.3901850897818804,0.8537811040878296
4250.0,3.706979990005493,0.0357142873108387,8.873477935791016,3.756709337234497,0.05000000074505806,0.004112720489501953,0.1715514063835144,9.0,0.2794441282749176,1.9233999252319336,0.37066060304641724,0.865265429019928,3.7908990681171417,0.036835047882050276,8.771164059638977,3.7639426589012146,0.026908819563686848,0.004279523069271818,0.17923100292682648,9.0,0.2788491081446409,1.9668939039111137,0.3958762101829052,0.850964855402708
4500.0,3.8781111240386963,0.0,6.3864970207214355,3.927522897720337,0.0476190485060215,0.0036520129069685936,0.17977996170520782,6.0,0.2933669686317444,1.9904905557632446,0.3670383393764496,0.8701465725898743,3.8319131433963776,0.02500203251838684,6.7232567965984344,3.7840743958950043,0.028762117493897676,0.0038035580364521593,0.1787051623687148,6.8125,0.28058970533311367,1.9695020094513893,0.3863829933106899,0.8551510870456696
4750.0,3.7657973766326904,0.05000000074505806,8.134404182434082,3.8841559886932373,0.05000000074505806,0.004306047689169645,0.1800573319196701,8.0,0.2845635414123535,1.9714516401290894,0.380242258310318,0.8567394018173218,3.7591392248868942,0.05004837457090616,7.782292574644089,3.7757679224014282,0.02549330797046423,0.004079125326825306,0.1790229780599475,8.0,0.28177089989185333,1.9547293707728386,0.38731462322175503,0.8559984341263771
5000.0,3.7136881351470947,0.04545454680919647,8.498189926147461,3.637957811355591,0.0,0.003914176486432552,0.17404770851135254,8.0,0.26381388306617737,1.9179730415344238,0.39096686244010925,0.8480743765830994,3.758682891726494,0.04186082351952791,8.246740460395813,3.8150306195020676,0.03576028719544411,0.003939365211408585,0.1798290777951479,7.9375,0.2826557867228985,1.973135955631733,0.39792269840836525,0.8498310744762421
