update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
212,replay,3008,0.0114,1.000,-0.0126,0.59
213,replay,3008,0.1754,1.000,-0.0122,0.59
214,replay,3008,0.2888,1.000,-0.0118,0.59
215,replay,3008,0.1708,1.000,-0.0124,0.59
216,es_step,3040,0.0000,0.688,-0.0122,1.17
217,replay,3040,0.0679,1.000,-0.0128,0.59
218,es_step,3072,0.0000,0.625,-0.0127,1.17
219,replay,3072,0.1831,1.000,-0.0124,0.59
220,es_step,3104,0.0000,0.938,-0.0123,1.17
221,replay,3104,0.2927,1.000,-0.0126,0.60
222,replay,3104,0.0293,1.000,-0.0128,0.59
223,replay,3104,0.2817,1.000,-0.0132,0.59
224,replay,3104,-0.0861,1.000,-0.0137,0.60
225,replay,3104,0.0194,1.000,-0.0135,0.59
226,es_step,3136,0.0000,0.812,-0.0134,1.55
227,replay,3136,0.1923,1.000,-0.0139,0.59
228,es_step,3168,0.0000,0.875,-0.0137,1.17
229,replay,3168,0.1844,1.000,-0.0142,0.59
230,replay,3168,0.1273,1.000,-0.0141,0.59
231,es_step,3200,0.0000,1.000,-0.0139,1.17
232,replay,3200,0.2043,1.000,-0.0144,0.59
233,es_step,3232,0.0000,0.938,-0.0143,1.17
234,replay,3232,0.2296,1.000,-0.0144,0.59
235,replay,3232,0.1959,1.000,-0.0144,0.59
236,es_step,3264,0.0000,1.000,-0.0143,1.17
237,replay,3264,0.0297,1.000,-0.0144,0.59
238,es_step,3296,0.0000,1.000,-0.0143,1.17
239,replay,3296,0.2868,1.000,-0.0141,0.59
240,replay,3296,0.2108,1.000,-0.0150,0.59
241,replay,3296,0.2490,1.000,-0.0151,0.59
242,es_step,3328,0.0000,0.938,-0.0149,1.17
243,replay,3328,0.3348,1.000,-0.0153,0.59
244,replay,3328,0.1681,1.000,-0.0156,0.59
245,replay,3328,0.1749,1.000,-0.0163,0.60
246,replay,3328,0.1006,1.000,-0.0171,0.59
247,replay,3328,0.0819,1.000,-0.0170,0.59
248,replay,3328,0.2664,1.000,-0.0171,0.59
249,replay,3328,0.2929,1.000,-0.0174,0.59
250,replay,3328,0.1373,1.000,-0.0171,0.59
251,replay,3328,0.0354,1.000,-0.0173,0.59
252,replay,3328,0.0589,1.000,-0.0175,0.59
253,replay,3328,0.1920,1.000,-0.0178,0.59
254,es_step,3360,0.0000,1.000,-0.0176,1.17
255,replay,3360,0.1813,1.000,-0.0180,0.59
256,replay,3360,0.2581,1.000,-0.0181,0.59
257,replay,3360,0.2699,1.000,-0.0182,0.59
258,replay,3360,0.1197,1.000,-0.0183,0.59
259,replay,3360,0.1485,1.000,-0.0183,0.59
260,replay,3360,0.1951,1.000,-0.0175,0.59
261,es_step,3392,0.0000,0.938,-0.0173,1.18
262,replay,3392,0.0933,1.000,-0.0182,0.59
263,replay,3392,0.3688,1.000,-0.0176,0.59
264,replay,3392,0.0969,1.000,-0.0182,0.59
265,replay,3392,0.4081,1.000,-0.0186,0.59
266,es_step,3424,0.0510,0.875,-0.0180,1.17
267,replay,3424,0.1988,1.000,-0.0178,0.59
268,es_step,3456,0.0000,0.938,-0.0177,1.17
269,es_step,3488,0.0000,0.938,-0.0175,1.17
270,replay,3488,0.2159,1.000,-0.0182,0.59
271,replay,3488,0.2961,1.000,-0.0183,0.59
272,replay,3488,0.2194,1.000,-0.0184,0.59
273,replay,3488,0.4051,1.000,-0.0185,0.59
274,replay,3488,0.3339,1.000,-0.0189,0.59
275,es_step,3520,0.0458,0.812,-0.0184,1.17
276,es_step,3552,0.0000,0.938,-0.0183,1.17
277,replay,3552,0.1391,1.000,-0.0179,0.59
278,replay,3552,0.4227,1.000,-0.0179,0.59
279,replay,3552,0.0629,1.000,-0.0183,0.59
280,es_step,3584,0.0000,1.000,-0.0181,1.17
281,replay,3584,0.1335,1.000,-0.0186,0.59
282,replay,3584,0.3957,1.000,-0.0180,0.59
283,replay,3584,0.2642,1.000,-0.0180,0.59
284,replay,3584,0.1963,1.000,-0.0187,0.60
285,replay,3584,0.4235,1.000,-0.0184,0.59
286,replay,3584,0.3264,1.000,-0.0185,0.59
287,replay,3584,0.2030,1.000,-0.0183,0.59
288,replay,3584,0.2077,1.000,-0.0188,0.60
289,replay,3584,0.2300,1.000,-0.0189,0.59
290,replay,3584,-0.0371,1.000,-0.0194,0.59
291,replay,3584,0.3355,1.000,-0.0196,0.59
292,replay,3584,0.2582,1.000,-0.0198,0.59
293,replay,3584,0.3312,1.000,-0.0199,0.59
294,replay,3584,0.0735,1.000,-0.0198,0.59
295,replay,3584,0.0721,1.000,-0.0206,0.59
296,replay,3584,0.2257,1.000,-0.0207,0.59
297,replay,3584,0.1795,1.000,-0.0213,0.59
298,replay,3584,0.0440,1.000,-0.0217,0.59
299,replay,3584,0.0455,1.000,-0.0218,0.59
300,es_step,3616,0.0433,0.875,-0.0212,1.17
301,replay,3616,0.0902,1.000,-0.0217,0.59
302,replay,3616,0.3265,1.000,-0.0213,0.59
303,replay,3616,0.1591,1.000,-0.0219,0.59
304,es_step,3648,0.0463,0.812,-0.0214,1.17
305,replay,3648,0.2551,1.000,-0.0210,0.59
306,replay,3648,0.3823,1.000,-0.0213,0.60
307,replay,3648,-0.0499,1.000,-0.0218,0.59
308,replay,3648,0.3644,1.000,-0.0219,0.59
309,es_step,3680,0.0000,0.938,-0.0217,1.17
310,es_step,3712,0.0000,0.812,-0.0215,1.17
311,replay,3712,-0.0209,1.000,-0.0213,0.59
312,replay,3712,0.0243,1.000,-0.0218,1.04
313,replay,3712,0.2490,1.000,-0.0217,0.59
314,es_step,3744,0.0473,0.750,-0.0211,1.17
315,replay,3744,0.4386,1.000,-0.0212,0.59
316,replay,3744,0.3247,1.000,-0.0213,0.59
317,replay,3744,0.2352,1.000,-0.0214,0.59
318,replay,3744,0.1450,1.000,-0.0217,0.59
319,replay,3744,0.4147,1.000,-0.0216,0.59
320,es_step,3776,0.0332,0.812,-0.0212,1.17
321,replay,3776,0.2778,1.000,-0.0214,0.59
322,replay,3776,0.0458,1.000,-0.0213,0.59
323,replay,3776,-0.0630,1.000,-0.0218,0.62
324,replay,3776,0.3312,1.000,-0.0219,0.59
325,replay,3776,0.3823,1.000,-0.0217,0.59
326,replay,3776,-0.0091,1.000,-0.0222,0.59
