update,mode,buffer_size,mean_regret_candidates,valid_fraction,mean_buffer_score,time_s
235,es_step,3008,0.0635,1.000,-0.0183,1.17
236,replay,3008,0.1486,1.000,-0.0177,0.59
237,replay,3008,0.1973,1.000,-0.0186,0.59
238,replay,3008,0.3524,1.000,-0.0183,0.59
239,replay,3008,0.0469,1.000,-0.0186,0.59
240,es_step,3040,0.0288,1.000,-0.0181,1.17
241,es_step,3072,0.0273,1.000,-0.0176,1.17
242,replay,3072,0.0063,1.000,-0.0174,0.59
243,replay,3072,0.3201,1.000,-0.0176,0.59
244,replay,3072,0.1357,1.000,-0.0174,0.59
245,replay,3072,0.4261,1.000,-0.0164,0.60
246,replay,3072,0.2467,1.000,-0.0169,0.59
247,es_step,3104,0.0250,1.000,-0.0164,1.17
248,es_step,3136,0.0222,1.000,-0.0160,1.17
249,replay,3136,-0.1490,1.000,-0.0169,0.60
250,es_step,3168,0.0491,0.938,-0.0163,1.17
251,replay,3168,0.2677,1.000,-0.0165,0.60
252,es_step,3200,0.0550,1.000,-0.0158,1.17
253,replay,3200,0.2137,1.000,-0.0160,0.59
254,replay,3200,0.3295,1.000,-0.0159,0.59
255,replay,3200,0.2324,1.000,-0.0162,0.59
256,replay,3200,0.1333,1.000,-0.0165,0.59
257,replay,3200,0.3597,1.000,-0.0163,0.59
258,replay,3200,0.1244,1.000,-0.0166,0.59
259,replay,3200,-0.0272,1.000,-0.0173,0.59
260,replay,3200,0.2298,1.000,-0.0176,0.59
261,replay,3200,0.0677,1.000,-0.0181,0.59
262,es_step,3232,0.0379,0.938,-0.0175,1.17
263,es_step,3264,0.0311,0.938,-0.0170,1.17
264,replay,3264,0.1878,1.000,-0.0162,0.60
265,replay,3264,0.2451,1.000,-0.0161,0.59
266,replay,3264,0.3570,1.000,-0.0160,0.59
267,replay,3264,0.1356,1.000,-0.0158,0.59
268,replay,3264,0.1643,1.000,-0.0165,0.59
269,replay,3264,0.0902,1.000,-0.0168,0.59
270,replay,3264,0.0202,1.000,-0.0175,0.60
271,replay,3264,0.4504,1.000,-0.0176,0.59
272,replay,3264,0.3030,1.000,-0.0179,0.59
273,replay,3264,0.1942,1.000,-0.0180,0.59
274,replay,3264,0.4317,1.000,-0.0177,0.59
275,replay,3264,-0.1210,1.000,-0.0188,0.59
276,replay,3264,-0.1213,1.000,-0.0197,0.59
277,replay,3264,0.3799,1.000,-0.0196,0.59
278,replay,3264,-0.0759,1.000,-0.0205,0.59
279,es_step,3296,-0.0029,1.000,-0.0204,1.17
280,replay,3296,0.3157,1.000,-0.0207,0.60
281,replay,3296,0.0457,1.000,-0.0210,0.59
282,replay,3296,0.0594,1.000,-0.0218,0.59
283,es_step,3328,0.0218,0.875,-0.0215,1.17
284,replay,3328,0.1427,1.000,-0.0215,0.59
285,replay,3328,0.1733,1.000,-0.0222,0.59
286,replay,3328,0.1596,1.000,-0.0221,0.59
287,replay,3328,0.0470,1.000,-0.0223,0.59
288,replay,3328,0.1969,1.000,-0.0225,0.59
289,replay,3328,0.1610,1.000,-0.0228,0.59
290,replay,3328,0.2504,1.000,-0.0226,0.59
291,es_step,3360,0.0157,1.000,-0.0223,1.17
292,es_step,3392,0.0091,0.938,-0.0220,1.17
293,replay,3392,0.3791,1.000,-0.0221,0.59
294,replay,3392,0.0138,1.000,-0.0228,0.59
295,replay,3392,0.1999,1.000,-0.0229,0.59
296,replay,3392,-0.0044,1.000,-0.0229,0.59
297,replay,3392,-0.1472,1.000,-0.0233,0.59
298,replay,3392,0.1383,1.000,-0.0225,0.59
299,replay,3392,0.0872,1.000,-0.0227,0.59
300,replay,3392,0.2251,1.000,-0.0231,0.59
301,replay,3392,0.0664,1.000,-0.0232,0.59
302,es_step,3424,0.0129,1.000,-0.0228,1.17
303,replay,3424,0.0632,1.000,-0.0228,0.59
304,replay,3424,0.1573,1.000,-0.0223,0.59
305,replay,3424,0.4049,1.000,-0.0217,0.59
306,es_step,3456,0.0491,0.938,-0.0211,1.17
307,es_step,3488,0.0466,1.000,-0.0204,1.17
308,replay,3488,0.3675,1.000,-0.0196,0.60
309,es_step,3520,0.0257,1.000,-0.0191,1.17
310,replay,3520,0.3286,1.000,-0.0192,0.60
311,replay,3520,0.1245,1.000,-0.0200,0.60
312,replay,3520,0.1447,1.000,-0.0202,1.05
313,replay,3520,0.2660,1.000,-0.0205,0.59
314,replay,3520,0.1992,1.000,-0.0203,0.59
315,replay,3520,0.2705,1.000,-0.0201,0.60
316,es_step,3552,-0.0634,0.938,-0.0205,1.17
317,replay,3552,0.1503,1.000,-0.0203,0.60
318,replay,3552,0.1036,1.000,-0.0202,0.59
319,replay,3552,0.2917,1.000,-0.0202,0.59
320,replay,3552,-0.1068,1.000,-0.0209,0.59
